screening_id,canonical_key,title,year,doi,source_record_ids,databases,search_ids,stage,decision,exclusion_reason,full_text_status,url
SCR00082,doi:10.48550/arxiv.2307.03269,A Hybrid Quantum-Classical Generative Adversarial Network for Near-Term Quantum Processors,2023,10.48550/arxiv.2307.03269,https://openalex.org/W4383860237,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2307.03269
SCR00083,title:a hybrid quantum classical generative adversarial network for near term quantum processors,A Hybrid Quantum-Classical Generative Adversarial Network for Near-Term Quantum Processors,2023,,arXiv:2307.03269v2,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2307.03269v2
SCR00084,doi:10.1109/icrera62673.2024.10815339,A Hybrid Quantum-Classical Machine Learning Approach to Offshore Wind Farm Power Forecasting,2024,10.1109/icrera62673.2024.10815339,https://openalex.org/W4405937107,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/icrera62673.2024.10815339
SCR00085,doi:10.5815/ijieeb.2026.03.12,A Hybrid Quantum-Classical TransformerFramework for Robust Depression Detection onSocial Media: Enhancing Sensitivity viaVariational Quantum Circuits,2026,10.5815/ijieeb.2026.03.12,https://openalex.org/W7163909611,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.5815/ijieeb.2026.03.12
SCR00086,doi:10.2174/0122103279371719250225043246,A Hybrid Quantum-driven Optimization Model for Congestion-aware and Energy-efficient Resource Allocation in IoT Networks,2025,10.2174/0122103279371719250225043246,https://openalex.org/W4412894135,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.2174/0122103279371719250225043246
SCR00087,doi:10.48084/etasr.14958,A Hybrid Quantum-Inspired Deep Reinforcement Learning Framework for Adaptive Scheduling and Energy-Efficient LoRaWAN in Smart IoT Networks,2026,10.48084/etasr.14958,https://openalex.org/W7163745311,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48084/etasr.14958
SCR00088,doi:10.1002/oca.70014,A Hybrid Quantum Neural Network and Enhanced Sparrow Search Algorithm for Efficient <scp>MPPT</scp> in <scp>DFIG</scp> ‐Based Wind Energy Conversion Systems,2025,10.1002/oca.70014,https://openalex.org/W4413119145,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1002/oca.70014
SCR00089,doi:10.1109/tccn.2026.3689862,A Hybrid Quantum Neural Network-Based Robust Resource Optimization for UAV Network Slicing,2026,10.1109/tccn.2026.3689862,https://openalex.org/W7160098561,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/tccn.2026.3689862
SCR00090,doi:10.1088/2632-2153/abd486,A hybrid quantum regression model for the prediction of molecular atomization energies,2020,10.1088/2632-2153/abd486,https://openalex.org/W3111467040,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1088/2632-2153/abd486
SCR00091,doi:10.48550/arxiv.2510.15486,A Hybrid Quantum Solver for Gaussian Process Regression,2025,10.48550/arxiv.2510.15486,https://openalex.org/W4415881375,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2510.15486
SCR00092,title:a hybrid quantum solver for gaussian process regression,A Hybrid Quantum Solver for Gaussian Process Regression,2025,,arXiv:2510.15486v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2510.15486v1
SCR00093,doi:10.1080/23080477.2024.2355747,A hybrid SCSO-QNN approach based load frequency control of three area power system with renewable sources using FOPID controller,2024,10.1080/23080477.2024.2355747,https://openalex.org/W4399753819,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1080/23080477.2024.2355747
SCR00094,doi:10.48550/arxiv.2404.01787,A Kerr kernel quantum learning machine,2024,10.48550/arxiv.2404.01787,https://openalex.org/W4393933387,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2404.01787
SCR00095,title:a kerr kernel quantum learning machine,A Kerr kernel quantum learning machine,2024,,arXiv:2404.01787v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2404.01787v1
SCR00096,doi:10.1002/qute.202300446,A Leading Publishing Platform in Quantum Science and Technology,2023,10.1002/qute.202300446,https://openalex.org/W4390474301,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1002/qute.202300446
SCR00097,doi:10.5281/zenodo.19665808,A Lightweight Quantum Machine Learning Framework for Adolescent Stress Prediction in High-Noise Environments,2026,10.5281/zenodo.19665808,https://openalex.org/W7155017367,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.5281/zenodo.19665808
SCR00098,doi:10.5281/zenodo.19665809,A Lightweight Quantum Machine Learning Framework for Adolescent Stress Prediction in High-Noise Environments,2026,10.5281/zenodo.19665809,https://openalex.org/W7154993765,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.5281/zenodo.19665809
SCR00099,doi:10.48550/arxiv.2312.01285,A Literature Review on the Smart Wheelchair Systems,2023,10.48550/arxiv.2312.01285,https://openalex.org/W4389363596,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2312.01285
SCR00100,title:a literature review on the smart wheelchair systems,A Literature Review on the Smart Wheelchair Systems,2023,,arXiv:2312.01285v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2312.01285v1
SCR00101,title:a longitudinal analysis of the cec single objective competitions 2010 2024 and implications for variational quantum optimization,A Longitudinal Analysis of the CEC Single-Objective Competitions (2010-2024) and Implications for Variational Quantum Optimization,2026,,arXiv:2603.24140v1;https://openalex.org/W7141771787,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2603.24140
SCR00102,doi:10.48550/arxiv.2603.24140,A Longitudinal Analysis of the CEC Single-Objective Competitions (2010-2024) and Implications for Variational Quantum Optimization,2026,10.48550/arxiv.2603.24140,https://openalex.org/W7140663624,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2603.24140
SCR00103,title:a loss landscape visualization framework for interpreting reinforcement learning an adhdp case study,A Loss Landscape Visualization Framework for Interpreting Reinforcement Learning: An ADHDP Case Study,2026,,arXiv:2603.14600v1,arXiv,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2603.14600v1
SCR00104,doi:10.48550/arxiv.2512.21716,A Lyapunov Framework for Quantum Algorithm Design in Combinatorial Optimization with Approximation Ratio Guarantees,2025,10.48550/arxiv.2512.21716,https://openalex.org/W7117581468,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2512.21716
SCR00105,title:a lyapunov framework for quantum algorithm design in combinatorial optimization with approximation ratio guarantees,A Lyapunov Framework for Quantum Algorithm Design in Combinatorial Optimization with Approximation Ratio Guarantees,2025,,arXiv:2512.21716v1;https://openalex.org/W7117631714,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2512.21716
SCR00106,doi:10.64388/irev9i11-1717936,A Machine Learning-Based Framework for Enhancing Security in Post-Quantum Cryptography,2026,10.64388/irev9i11-1717936,https://openalex.org/W7162328603,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.64388/irev9i11-1717936
SCR00107,doi:10.55938/ijgasr.v5i2.412,A Machine Learning Framework for Predicting Dyslipidemia Improvement in Type 2 Diabetes using MRQHN-AOOA,2026,10.55938/ijgasr.v5i2.412,https://openalex.org/W7163169501,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.55938/ijgasr.v5i2.412
SCR00108,doi:10.1016/j.actaastro.2021.10.031,A machine learning strategy for optimal path planning of space robotic manipulator in on-orbit servicing,2021,10.1016/j.actaastro.2021.10.031,https://openalex.org/W3210731676,OpenAlex,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.actaastro.2021.10.031
SCR00109,title:a matched spectral benchmark of quantum inspired feature maps,A Matched Spectral Benchmark of Quantum Inspired Feature Maps,2026,,arXiv:2605.24324v1;https://openalex.org/W7162605736,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://arxiv.org/abs/2605.24324
SCR00110,doi:10.48550/arxiv.2605.24324,A Matched Spectral Benchmark of Quantum Inspired Feature Maps,2026,10.48550/arxiv.2605.24324,https://openalex.org/W7162417214,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2605.24324
SCR00111,title:a mathematical model for a universal digital quantum computer with an application to the grover rudolph algorithm,A mathematical model for a universal digital quantum computer with an application to the Grover-Rudolph algorithm,2025,,arXiv:2503.13388v5,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2503.13388v5
SCR00112,doi:10.5281/zenodo.20799375,A Multi-Architectural Evaluation of Robotic Kinematic Solvers,2026,10.5281/zenodo.20799375,https://openalex.org/W7165577013,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.5281/zenodo.20799375
SCR00113,doi:10.5281/zenodo.20799374,A Multi-Architectural Evaluation of Robotic Kinematic Solvers,2026,10.5281/zenodo.20799374,https://openalex.org/W7165543933,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.5281/zenodo.20799374
SCR00114,doi:10.1109/tcns.2022.3140702,A Multiagent Quantum Deep Reinforcement Learning Method for Distributed Frequency Control of Islanded Microgrids,2022,10.1109/tcns.2022.3140702,https://openalex.org/W4205245171,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/tcns.2022.3140702
SCR00115,doi:10.1109/tpami.2024.3402061,A Multiple Controlled Toffoli Driven Adaptive Quantum Neural Network Model for Dynamic Workload Prediction in Cloud Environments,2024,10.1109/tpami.2024.3402061,https://openalex.org/W4396982291,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1109/tpami.2024.3402061
SCR00116,doi:10.2514/6.2004-6249,A Multiple-Team Organization for Decentralized Guidance and Control of Formation Flying Spacecraft,2004,10.2514/6.2004-6249,https://openalex.org/W2151638485,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.2514/6.2004-6249
SCR00117,doi:10.1007/978-3-540-33453-8_12,A Navigation System for Automated Loaders in Underground Mines,2006,10.1007/978-3-540-33453-8_12,https://openalex.org/W2156070358,OpenAlex,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/978-3-540-33453-8_12
SCR00118,doi:10.1007/11736592_12,A Navigation System for Automated Loaders in Underground Mines,2006,10.1007/11736592_12,https://openalex.org/W4246816966,OpenAlex,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/11736592_12
SCR00119,title:a neural network based estimator for the mixture ratio of the space shuttle main engine,A neural network-based estimator for the mixture ratio of the Space Shuttle Main Engine,2019,,NTRS:19930015900,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/19930015900
SCR00120,doi:10.1063/1.5111305,A neuron based on a single flux qubit,2019,10.1063/1.5111305,https://openalex.org/W2962968169,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1063/1.5111305
SCR00121,doi:10.1007/s00894-022-05173-0,A new active learning approach for adsorbate–substrate structural elucidation in silico,2022,10.1007/s00894-022-05173-0,https://openalex.org/W4281741332,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/s00894-022-05173-0
SCR00122,title:a new architecture for parallelization of complex spacecraft trajectory optimization scans,A New Architecture for Parallelization of Complex Spacecraft Trajectory Optimization Scans,2023,,NTRS:20230010772,NASA NTRS,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20230010772
