task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,cost_gradient_norm_proxy,cost_initial_loss,cost_logical_circuit_depth,cost_loss_improvement,cost_objective_evaluations,cost_optimization_message,cost_optimization_success,cost_optimizer_iterations,cost_parameter_count,cost_resource_count_scope,cost_training_loss,cost_two_qubit_gate_count,effective_rank,feasibility_gradient_norm_proxy,feasibility_initial_loss,feasibility_logical_circuit_depth,feasibility_loss_improvement,feasibility_objective_evaluations,feasibility_optimization_message,feasibility_optimization_success,feasibility_optimizer_iterations,feasibility_parameter_count,feasibility_resource_count_scope,feasibility_training_loss,feasibility_two_qubit_gate_count,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
C01-T08__primary__rfull__qraw__s08,99619e134f5b0a754c025508e539e2ccf28c2f525feb320e1128075e2c474f1f,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T08,8,primary,,,8,primary_candidate,,candidate,development,0,0,CV05,3570788148,,,,,,,32500,6500,10,2,1.2081995200536162,0.5159063427630594,0.9787049660370857,18.83076923076923,0.39384615384615385,4.641502875005244,0.0015532079996773973,,54,54,6500,0.38486997635933806,0.6369327073552425,0.7475064866410259,0.1725245691751209,0.13062223478646742,True,5.82909729200037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T09__primary__rfull__qraw__s09,68c2d3b5fe3515cc5ad4c7beba2c330181492ba253a1df63be94e2772b0a7b3c,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T09,9,primary,,,9,primary_candidate,,candidate,development,0,0,CV01,4259321452,,,,,,,32500,6500,10,2,0.13581264476189717,0.057992577961775385,0.0698943056701708,10.0,0.3123076923076923,12.550295207998715,0.002140124997822568,,54,54,6500,0.8894506235254466,0.9016057396651862,0.97578630144793,0.06623687592929495,0.08650778375572875,True,13.787441790998855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T09__primary__rfull__qraw__s09,68c2d3b5fe3515cc5ad4c7beba2c330181492ba253a1df63be94e2772b0a7b3c,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T09,9,primary,,,9,primary_candidate,,candidate,development,0,0,CV02,4259321452,,,,,,,29250,9750,9,3,0.23442515275242606,0.10010053902587933,0.16017892942794557,16.80052125764667,0.41384615384615386,13.105419624997012,0.006381749997672159,,54,54,9750,0.4642313546423135,0.2772727272727273,0.7979028423772611,0.18955013380232957,0.18821255441052942,True,14.927754292002646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T09__primary__rfull__qraw__s09,68c2d3b5fe3515cc5ad4c7beba2c330181492ba253a1df63be94e2772b0a7b3c,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T09,9,primary,,,9,primary_candidate,,candidate,development,0,0,CV03,4259321452,,,,,,,29250,9750,9,3,0.5375003862477759,0.22951495502209449,0.20171388780210053,19.569452493875385,0.838974358974359,11.599994791002246,0.0025666250003268942,,55,55,9750,0.26337448559670784,0.13008130081300814,0.8457146269453621,0.050432142451082906,0.044089318821511556,True,13.390504458999203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T09__primary__rfull__qraw__s09,68c2d3b5fe3515cc5ad4c7beba2c330181492ba253a1df63be94e2772b0a7b3c,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T09,9,primary,,,9,primary_candidate,,candidate,development,0,0,CV04,4259321452,,,,,,,32500,6500,10,2,0.30935846601138617,0.1320973830511387,0.1220752013311755,19.63085029158923,0.6576923076923077,14.998010208000778,0.0018872919972636737,,54,54,6500,0.5405405405405406,0.06329113924050633,0.8505048838152434,0.07498689301854712,0.03127391743727715,True,16.176902125000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T09__primary__rfull__qraw__s09,68c2d3b5fe3515cc5ad4c7beba2c330181492ba253a1df63be94e2772b0a7b3c,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T09,9,primary,,,9,primary_candidate,,candidate,development,0,0,CV05,4259321452,,,,,,,32500,6500,10,2,0.13251172659235178,0.05658307183936381,0.08717206190172591,17.846411826736922,0.39384615384615385,13.915149374995963,0.0018161250045523047,,54,54,6500,0.46101231190150477,0.7910798122065728,0.8179383120288607,0.15350898800219512,0.13916694063152737,True,15.06024449999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T10__primary__rfull__qraw__s10,fbf6f137639ec7dae6b5e549a4f5007c4a3b5fa3716e33df0cd7c017efcdacc8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T10,10,primary,,,10,primary_candidate,,candidate,development,0,0,CV01,2391688581,,,,,,,32500,6500,10,2,0.8975711295740426,0.3832666965533169,0.6475532288570598,10.0,0.3123076923076923,15.249882541000261,0.0015193749932223,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9753781038768634,0.07620709236270251,0.07751697343653863,True,16.484403707996535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T10__primary__rfull__qraw__s10,fbf6f137639ec7dae6b5e549a4f5007c4a3b5fa3716e33df0cd7c017efcdacc8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T10,10,primary,,,10,primary_candidate,,candidate,development,0,0,CV02,2391688581,,,,,,,29250,9750,9,3,0.19534162520860374,0.08341170624392467,0.18695701880321866,11.436257451269743,0.41384615384615386,15.958717000001343,0.0022247919987421483,,54,54,9750,0.5512110726643599,0.4827272727272727,0.8129438571764154,0.17532487589590443,0.19381721048463812,True,17.754980792000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T10__primary__rfull__qraw__s10,fbf6f137639ec7dae6b5e549a4f5007c4a3b5fa3716e33df0cd7c017efcdacc8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T10,10,primary,,,10,primary_candidate,,candidate,development,0,0,CV03,2391688581,,,,,,,29250,9750,9,3,0.47166942871846035,0.2014048556752314,0.4620959662742594,19.57975544092513,0.838974358974359,13.927031749997695,0.002643583997269161,,55,55,9750,0.21554770318021202,0.12398373983739837,0.8377584229503993,0.05359658113201813,0.0505060163362115,True,15.768590500003484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T10__primary__rfull__qraw__s10,fbf6f137639ec7dae6b5e549a4f5007c4a3b5fa3716e33df0cd7c017efcdacc8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T10,10,primary,,,10,primary_candidate,,candidate,development,0,0,CV04,2391688581,,,,,,,32500,6500,10,2,0.17758336438280972,0.07582885320979887,0.16266192391979709,19.430823940648462,0.6576923076923077,18.511805665999418,0.0017158330010715872,,54,54,6500,0.36645962732919257,0.09335443037974683,0.8508583887724022,0.07551638781287544,0.027328707625011092,True,19.740023124999425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T10__primary__rfull__qraw__s10,fbf6f137639ec7dae6b5e549a4f5007c4a3b5fa3716e33df0cd7c017efcdacc8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T10,10,primary,,,10,primary_candidate,,candidate,development,0,0,CV05,2391688581,,,,,,,32500,6500,10,2,0.8687961195217268,0.37097964466109157,0.6223305475507551,17.615776675117694,0.39384615384615385,18.09819420799613,0.00216516599903116,,54,54,6500,0.47421731123388583,0.8059467918622848,0.8357063740800478,0.14937180533146932,0.14293936023732,True,19.275919542000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T11__primary__rfull__qraw__s11,bf6ced5e05123fd33a026586819b881c62254f1b15b87ffa3083e1b73cac11e5,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T11,11,primary,,,11,primary_candidate,,candidate,development,0,0,CV01,4045607752,,,,,,,32500,6500,10,2,0.15450394936216597,0.0659738446629632,0.14183359742022986,9.646690803755384,0.3123076923076923,0.10355912499653641,0.0018950000012409873,,54,54,6500,0.9823204419889503,0.9111718483088487,0.9848696296895508,0.06963714092987416,0.13128608272522435,True,1.3514008749989443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T11__primary__rfull__qraw__s11,bf6ced5e05123fd33a026586819b881c62254f1b15b87ffa3083e1b73cac11e5,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T11,11,primary,,,11,primary_candidate,,candidate,development,0,0,CV02,4045607752,,,,,,,29250,9750,9,3,1.5121146464062123,0.6456793965877977,1.4434497804319701,16.083449047559487,0.41384615384615386,0.13263591699796962,0.0020839170028921217,,54,54,9750,0.591715976331361,0.24242424242424243,0.8713042518205308,0.15740891702512835,0.14990089125194941,True,1.940353750003851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T11__primary__rfull__qraw__s11,bf6ced5e05123fd33a026586819b881c62254f1b15b87ffa3083e1b73cac11e5,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T11,11,primary,,,11,primary_candidate,,candidate,development,0,0,CV03,4045607752,,,,,,,29250,9750,9,3,6.00394037018969,2.5637081186844,5.392425046428238,19.283231515744102,0.838974358974359,0.09368349999567727,0.002328332993783988,,55,55,9750,0.3333333333333333,0.21138211382113822,0.8502453162898447,0.05064665812539896,0.04670138556382041,True,1.8961815419970662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T11__primary__rfull__qraw__s11,bf6ced5e05123fd33a026586819b881c62254f1b15b87ffa3083e1b73cac11e5,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T11,11,primary,,,11,primary_candidate,,candidate,development,0,0,CV04,4045607752,,,,,,,32500,6500,10,2,1.0661951319225993,0.455269864001896,1.0267646067836613,19.69235138434231,0.6576923076923077,0.1320027499969001,0.0020507919980445877,,54,54,6500,0.5517241379310345,0.05063291139240506,0.8502894372395227,0.07615555939731718,0.0336064663823373,True,1.3146041250001872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T11__primary__rfull__qraw__s11,bf6ced5e05123fd33a026586819b881c62254f1b15b87ffa3083e1b73cac11e5,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T11,11,primary,,,11,primary_candidate,,candidate,development,0,0,CV05,4045607752,,,,,,,32500,6500,10,2,1.5660269133518496,0.6687001642742103,1.4879379961148957,17.246364962381538,0.39384615384615385,0.10926283399749082,0.0017594579985598102,,54,54,6500,0.48546824542518835,0.7057902973395931,0.8287504292960624,0.13782210423368016,0.10106028667723962,True,1.3095276669992018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T12__primary__rfull__qraw__s12,58484e70a3cf7849d1594c86553577ec0e977cd83f2e87645b7724d49b837436,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T12,12,primary,,,12,primary_candidate,,candidate,development,0,0,CV01,496516663,,,,,,,32500,6500,10,2,0.06148264246648481,0.026253350288440225,0.06081161489030294,10.0,0.3123076923076923,15.559248249999655,0.0018500829974072985,,54,54,6500,0.8703825857519789,0.9016057396651862,0.9754708543205117,0.07471703910528155,0.07896832411770957,True,16.776598791999277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T12__primary__rfull__qraw__s12,58484e70a3cf7849d1594c86553577ec0e977cd83f2e87645b7724d49b837436,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T12,12,primary,,,12,primary_candidate,,candidate,development,0,0,CV02,496516663,,,,,,,29250,9750,9,3,0.05916275504432235,0.025262748474977538,0.058305583190594215,17.03630461529282,0.41384615384615386,16.417685291999078,0.0026167500036535785,,54,54,9750,0.42818057455540354,0.28454545454545455,0.7892474512567538,0.19929469847964057,0.21119115925364068,True,18.24204345799808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T12__primary__rfull__qraw__s12,58484e70a3cf7849d1594c86553577ec0e977cd83f2e87645b7724d49b837436,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T12,12,primary,,,12,primary_candidate,,candidate,development,0,0,CV03,496516663,,,,,,,29250,9750,9,3,0.05470571857380202,0.023359574912248698,0.05141353797869793,19.569519232557948,0.838974358974359,13.575065750002977,0.0025844999981927685,,55,55,9750,0.23921568627450981,0.12398373983739837,0.840573830236034,0.052017364786618996,0.047484520910191626,True,15.402011749996745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T12__primary__rfull__qraw__s12,58484e70a3cf7849d1594c86553577ec0e977cd83f2e87645b7724d49b837436,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T12,12,primary,,,12,primary_candidate,,candidate,development,0,0,CV04,496516663,,,,,,,32500,6500,10,2,0.054907060448005675,0.023445548750378395,0.05255027101455782,19.415439325263847,0.6576923076923077,18.72174391599401,0.0015810830009286292,,54,54,6500,0.375,0.09018987341772151,0.8507874720647496,0.07542151601464607,0.02919025872160207,True,20.035441084000922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T12__primary__rfull__qraw__s12,58484e70a3cf7849d1594c86553577ec0e977cd83f2e87645b7724d49b837436,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T12,12,primary,,,12,primary_candidate,,candidate,development,0,0,CV05,496516663,,,,,,,32500,6500,10,2,0.05104580517892656,0.021796776299072673,0.050691575301447155,17.754355678090768,0.39384615384615385,18.13599458400131,0.001765790999343153,,54,54,6500,0.46645796064400713,0.8161189358372457,0.8327185334227588,0.15410227178843527,0.1515532630099738,True,19.294289459001448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T13__primary__rfull__qraw__s13,34ce72e44333342fe7141a63c119e618ce055b152f9b0dbef0d0698c6123989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T13,13,primary,,,13,primary_candidate,,candidate,development,0,0,CV01,3582365401,,,,,,,32500,6500,10,2,0.02996936100503236,0.012797044837731737,0.021320267468254297,10.0,0.3123076923076923,15.245096833001298,0.0017801249996409751,,54,54,6500,0.868663594470046,0.9016057396651862,0.9754327023338976,0.0748384070622672,0.07863255703947455,True,16.498019625003508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T13__primary__rfull__qraw__s13,34ce72e44333342fe7141a63c119e618ce055b152f9b0dbef0d0698c6123989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T13,13,primary,,,13,primary_candidate,,candidate,development,0,0,CV02,3582365401,,,,,,,29250,9750,9,3,0.06337117625528556,0.027059762262615996,0.05243933086415664,11.949077964090256,0.41384615384615386,16.44618208299653,0.002766083001915831,,54,54,9750,0.5472301136363636,0.466969696969697,0.8116154099130843,0.17717664760162335,0.18559738699037737,True,18.34102349999739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T13__primary__rfull__qraw__s13,34ce72e44333342fe7141a63c119e618ce055b152f9b0dbef0d0698c6123989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T13,13,primary,,,13,primary_candidate,,candidate,development,0,0,CV03,3582365401,,,,,,,29250,9750,9,3,0.08944863906135185,0.038194949987421865,0.04546252176439522,19.57975544092513,0.838974358974359,13.975140916998498,0.002450082996801939,,55,55,9750,0.22344322344322345,0.12398373983739837,0.8388240800748902,0.053155074502157694,0.04920829820112644,True,15.766953332997218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T13__primary__rfull__qraw__s13,34ce72e44333342fe7141a63c119e618ce055b152f9b0dbef0d0698c6123989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T13,13,primary,,,13,primary_candidate,,candidate,development,0,0,CV04,3582365401,,,,,,,32500,6500,10,2,0.04927668702651144,0.0210413553104203,0.028026475632762688,19.461593171417693,0.6576923076923077,18.800411708005413,0.0023885839982540347,,54,54,6500,0.37012987012987014,0.09018987341772151,0.8508656691948607,0.07539373694107904,0.026833753896396122,True,19.981988166997326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T13__primary__rfull__qraw__s13,34ce72e44333342fe7141a63c119e618ce055b152f9b0dbef0d0698c6123989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T13,13,primary,,,13,primary_candidate,,candidate,development,0,0,CV05,3582365401,,,,,,,32500,6500,10,2,0.03982064820018361,0.017003586442824827,0.03404984303553635,17.63116129050231,0.39384615384615385,18.178606458001013,0.001756333003868349,,54,54,6500,0.472910927456382,0.8059467918622848,0.8334761323376662,0.14978364329270002,0.14233824927812194,True,19.329331208005897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T14__primary__rfull__qraw__s14,aa7e536c1fdad15366b59015e2dab9c82fcff00a38ba9c93df014bf81bea5570,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T14,14,primary,,,14,primary_candidate,,candidate,development,0,0,CV01,169980759,,,,,,,32500,6500,10,2,0.06012206976049681,0.025672379946076275,0.056403320050427815,9.616336078383076,0.3123076923076923,0.11640779099980136,0.001716499995382037,,54,54,6500,0.98125,0.911855141783396,0.9848739325451841,0.06843518599070797,0.12949021517305295,True,1.3687118339948938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T14__primary__rfull__qraw__s14,aa7e536c1fdad15366b59015e2dab9c82fcff00a38ba9c93df014bf81bea5570,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T14,14,primary,,,14,primary_candidate,,candidate,development,0,0,CV02,169980759,,,,,,,29250,9750,9,3,0.30658147237616606,0.13091159493713653,0.2121906333548693,16.20648978837436,0.41384615384615386,0.10444679200008977,0.0021815829968545586,,54,54,9750,0.603112840466926,0.23484848484848486,0.8758629551327227,0.1561833743356511,0.15197099427412616,True,1.856772541999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T14__primary__rfull__qraw__s14,aa7e536c1fdad15366b59015e2dab9c82fcff00a38ba9c93df014bf81bea5570,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T14,14,primary,,,14,primary_candidate,,candidate,development,0,0,CV03,169980759,,,,,,,29250,9750,9,3,0.061129395533617924,0.026102512343048938,0.052185799390219306,19.293542080402048,0.838974358974359,0.080644209003367,0.0021283750029397197,,55,55,9750,0.33226837060702874,0.21138211382113822,0.8497201716994487,0.05078119976510998,0.04709638172229568,True,1.9409191669983556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T14__primary__rfull__qraw__s14,aa7e536c1fdad15366b59015e2dab9c82fcff00a38ba9c93df014bf81bea5570,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T14,14,primary,,,14,primary_candidate,,candidate,development,0,0,CV04,169980759,,,,,,,32500,6500,10,2,0.056662925785362986,0.024195310730535644,0.05191640216508001,19.69242217365154,0.6576923076923077,0.1037925409982563,0.0017418749994249083,,54,54,6500,0.6078431372549019,0.0490506329113924,0.8505892827867084,0.07617957334255893,0.033200944610898044,True,1.2941409170016414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T14__primary__rfull__qraw__s14,aa7e536c1fdad15366b59015e2dab9c82fcff00a38ba9c93df014bf81bea5570,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T14,14,primary,,,14,primary_candidate,,candidate,development,0,0,CV05,169980759,,,,,,,32500,6500,10,2,0.044696047906925954,0.019085402889914557,0.04154654358842133,17.30790342392,0.39384615384615385,0.11142258300242247,0.0017922080005519092,,54,54,6500,0.48211425520555257,0.7065727699530516,0.8280698489417291,0.1389052326492057,0.10317906106908381,True,1.3084441250030068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T15__primary__rfull__qraw__s15,8697ff50e68069a0ceff0bd27d0ff9e38e7ee2aef97a1fd3bd702d05a0b9bdc6,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T15,15,primary,,,15,primary_candidate,,candidate,development,0,0,CV01,2842242911,,,,,,,32500,6500,10,2,0.024512878703413288,0.010467103646847359,0.016320715682643323,10.0,0.3123076923076923,15.854828041003202,0.0014354170052683912,,54,54,6500,0.8669513797634691,0.9016057396651862,0.9754041122486906,0.0759035895171446,0.07757868983821903,True,17.063384749999386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T15__primary__rfull__qraw__s15,8697ff50e68069a0ceff0bd27d0ff9e38e7ee2aef97a1fd3bd702d05a0b9bdc6,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T15,15,primary,,,15,primary_candidate,,candidate,development,0,0,CV02,2842242911,,,,,,,29250,9750,9,3,0.06365401560496721,0.027180535870005997,0.05272477689510174,11.436257451269743,0.41384615384615386,17.91550720899977,0.0033386670038453303,,54,54,9750,0.5519750519750519,0.4827272727272727,0.8118915198496593,0.1765442119957609,0.19435660413442568,True,19.733287958006258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T15__primary__rfull__qraw__s15,8697ff50e68069a0ceff0bd27d0ff9e38e7ee2aef97a1fd3bd702d05a0b9bdc6,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T15,15,primary,,,15,primary_candidate,,candidate,development,0,0,CV03,2842242911,,,,,,,29250,9750,9,3,0.03508547716445188,0.01498164823572016,0.02771325778486724,19.57975544092513,0.838974358974359,14.074472624997725,0.002661459002410993,,55,55,9750,0.21863799283154123,0.12398373983739837,0.837955132629745,0.05350095426123132,0.050419985579251175,True,15.913886041998921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T15__primary__rfull__qraw__s15,8697ff50e68069a0ceff0bd27d0ff9e38e7ee2aef97a1fd3bd702d05a0b9bdc6,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T15,15,primary,,,15,primary_candidate,,candidate,development,0,0,CV04,2842242911,,,,,,,32500,6500,10,2,0.023244999590198517,0.009925713863531374,0.01683549546830373,19.430823940648462,0.6576923076923077,19.48158462500578,0.001894250002806075,,54,54,6500,0.36875,0.09335443037974683,0.8508597369987835,0.07550186515571505,0.02733962845383646,True,20.680953916998988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T15__primary__rfull__qraw__s15,8697ff50e68069a0ceff0bd27d0ff9e38e7ee2aef97a1fd3bd702d05a0b9bdc6,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T15,15,primary,,,15,primary_candidate,,candidate,development,0,0,CV05,2842242911,,,,,,,32500,6500,10,2,0.03326108207617893,0.01420262375994151,0.02825212462939616,17.615776675117694,0.39384615384615385,18.13222537499678,0.0017953749993466772,,54,54,6500,0.47448275862068967,0.8075117370892019,0.8354655786970856,0.14954445488636178,0.14316954957742675,True,19.28191862499807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01-T16__primary__rfull__qraw__s16,80c659949b0f3b676c03f8174d2c3d591d85163baa6e719982299d27ef0e62b4,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C01,ridge_elastic_net,C01-T16,16,primary,,,16,primary_candidate,,candidate,development,0,0,CV01,3581407679,,,,,,,32500,6500,10,2,0.034178596642661464,0.014594406389026508,0.025244409951953647,9.907692307692308,0.3123076923076923,0.05174120899755508,0.0016806249986984767,,54,54,6500,0.8915441176470589,0.3313973351554493,0.9368897295712605,0.14799673597039723,0.232852983543592,True,1.311056999998982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
